 ceap_07010101             SWAT+ Mar 4 2024        MODULAR Rev 2024.61.0                                  
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
   365    12    31  2018      47       1  t_2_47               0.2725E+00     0.4264E-03     0.2725E+00     0.2725E+00     0.2708E+02     0.5774E+02     0.0000E+00     0.0000E+00     0.1420E+01     0.0000E+00     0.3208E+02     0.0000E+00     0.7930E+01     0.1065E+01     0.1000E-04     0.0000E+00     0.1313E+00     0.0000E+00     0.1576E+03     0.2466E+00     0.1576E+03     0.4576E-01     0.1041E+02     0.1321E+01     0.1065E+01     0.4619E+01
   365    12    31  2018      48       1  m_3_48               0.9598E+00     0.1425E-01     0.9598E+00     0.9598E+00     0.4791E+03     0.1999E+03     0.0000E+00     0.0000E+00     0.2822E+03     0.0000E+00     0.3050E+01     0.0000E+00     0.1004E+02     0.1188E+01     0.1000E-04     0.0000E+00     0.3981E+00     0.0000E+00     0.2046E+03     0.3038E+01     0.2046E+03     0.4785E-02     0.6266E+02     0.5337E+01     0.1188E+01     0.7008E+01
   365    12    31  2018      49       1  t_1_49               0.2834E-01     0.1066E-01     0.2822E-01     0.2834E-01     0.2312E+02     0.2312E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.1633E+03     0.0000E+00     0.0000E+00     0.5800E+01     0.8414E+01     0.2975E-02     0.3781E+00     0.0000E+00     0.0000E+00     0.4714E+02     0.1773E+02     0.4694E+02     0.1145E+00     0.5271E+01     0.5575E+00     0.4612E+01     0.9815E+03
   365    12    31  2018      50       1  t_1_50               0.2243E-01     0.1360E-01     0.2242E-01     0.2243E-01     0.5402E+01     0.5402E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.3579E+00     0.0000E+00     0.0000E+00     0.5534E+01     0.1021E+01     0.2913E-02     0.6794E-02     0.0000E+00     0.0000E+00     0.1600E+03     0.9700E+02     0.1599E+03     0.5080E-02     0.2851E+01     0.1303E+00     0.9945E+00     0.4945E+02
   365    12    31  2018      51       1  t_2_51               0.2046E+00     0.5495E-01     0.2046E+00     0.2046E+00     0.4301E+02     0.4301E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.9676E+01     0.0000E+00     0.0000E+00     0.6930E+01     0.3215E+03     0.1717E-01     0.1686E+02     0.0000E+00     0.0000E+00     0.1430E+03     0.3840E+02     0.1430E+03     0.3905E-03     0.2016E+02     0.1264E+01     0.1550E+03     0.1411E+08
   365    12    31  2018      52       1  m_3_52               0.9750E+00     0.1205E-01     0.9750E+00     0.9750E+00     0.2040E+03     0.6420E+03     0.0000E+00     0.0000E+00     0.2699E+02     0.0000E+00     0.4649E+03     0.0000E+00     0.1014E+02     0.1192E+01     0.2315E-04     0.0000E+00     0.2851E+01     0.0000E+00     0.2032E+03     0.2512E+01     0.2032E+03     0.8461E+00     0.6469E+02     0.5436E+01     0.1192E+01     0.1083E+02
   365    12    31  2018      53       1  t_2_53               0.2351E+00     0.3037E-01     0.2351E+00     0.2351E+00     0.4319E+02     0.4319E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.1426E+00     0.0000E+00     0.0000E+00     0.7356E+01     0.1235E+01     0.1172E-02     0.6801E-02     0.0000E+00     0.0000E+00     0.1638E+03     0.2115E+02     0.1638E+03     0.5067E-02     0.2303E+02     0.1268E+01     0.1212E+01     0.5784E+02
   365    12    31  2018      54       1  m_3_54               0.2305E+01     0.1201E-02     0.2305E+01     0.2305E+01     0.1228E+04     0.4695E+03     0.0000E+00     0.0000E+00     0.8724E+03     0.0000E+00     0.1136E+03     0.0000E+00     0.1342E+02     0.1259E+01     0.1000E-04     0.0000E+00     0.5098E+00     0.0000E+00     0.2025E+03     0.1056E+00     0.2025E+03     0.1581E+00     0.1271E+03     0.9482E+01     0.1259E+01     0.1030E+02
   365    12    31  2018      55       1  t_2_55               0.2741E+00     0.2452E-01     0.2741E+00     0.2741E+00     0.4902E+02     0.4902E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.2759E+03     0.0000E+00     0.0000E+00     0.7213E+01     0.2390E+03     0.8586E-02     0.1252E+02     0.0000E+00     0.0000E+00     0.1649E+03     0.1475E+02     0.1649E+03     0.1412E-01     0.1535E+02     0.1360E+01     0.1146E+03     0.4559E+07
   365    12    31  2018      56       1  t_2_56               0.2459E+00     0.2473E-02     0.2459E+00     0.2459E+00     0.2844E+02     0.4415E+02     0.0000E+00     0.0000E+00     0.1371E+01     0.0000E+00     0.1708E+02     0.0000E+00     0.7604E+01     0.1127E+01     0.1000E-04     0.0000E+00     0.1283E+00     0.0000E+00     0.1601E+03     0.1610E+01     0.1601E+03     0.2611E-01     0.1218E+02     0.1242E+01     0.1127E+01     0.4880E+01
   365    12    31  2018      57       1  t_1_57               0.5370E-02     0.2536E-02     0.5368E-02     0.1571E-01     0.8697E+00     0.8697E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1188E+01     0.0000E+00     0.0000E+00     0.4574E+01     0.2158E+01     0.5748E-02     0.7005E-01     0.0000E+00     0.0000E+00     0.2388E+03     0.1127E+03     0.2387E+03     0.3085E-03     0.6447E+00     0.2089E-01     0.1600E+01     0.1371E+03
   365    12    31  2018      58       1  t_2_58               0.2454E+00     0.9123E-02     0.2454E+00     0.2454E+00     0.4479E+02     0.5279E+02     0.0000E+00     0.0000E+00     0.1158E+02     0.0000E+00     0.1957E+02     0.0000E+00     0.7541E+01     0.1111E+01     0.1000E-04     0.0000E+00     0.5396E+00     0.0000E+00     0.1662E+03     0.6176E+01     0.1661E+03     0.8011E-01     0.2417E+02     0.1306E+01     0.1111E+01     0.4719E+01
   365    12    31  2018      59       1  m_3_59               0.2301E+01     0.5697E-01     0.2301E+01     0.2301E+01     0.1225E+04     0.1225E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.2377E+02     0.0000E+00     0.0000E+00     0.1322E+02     0.6855E+02     0.1489E-02     0.3543E+01     0.0000E+00     0.0000E+00     0.2038E+03     0.5047E+01     0.2038E+03     0.4547E-01     0.1263E+03     0.9400E+01     0.3404E+02     0.9878E+05
   365    12    31  2018      60       1  m_2_60               0.6731E+00     0.1753E-02     0.6731E+00     0.6731E+00     0.4198E+03     0.4213E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.1754E+00     0.1466E+01     0.0000E+00     0.8286E+01     0.1646E+01     0.8974E-03     0.2760E-01     0.9906E-01     0.0000E+00     0.2272E+03     0.5918E+00     0.2272E+03     0.4728E-02     0.5078E+02     0.4016E+01     0.1485E+01     0.8057E+02
   365    12    31  2018      61       1  t_1_61               0.3609E-01     0.2707E-01     0.3608E-01     0.3609E-01     0.9380E+01     0.9380E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.3443E+01     0.0000E+00     0.0000E+00     0.5329E+01     0.3002E+01     0.6509E-02     0.1149E+00     0.0000E+00     0.0000E+00     0.1474E+03     0.1106E+03     0.1474E+03     0.2588E-02     0.4231E+01     0.2276E+00     0.2156E+01     0.2893E+03
   365    12    31  2018      62       1  t_1_62               0.8706E-02     0.1834E-02     0.8693E-02     0.8706E-02     0.8984E+01     0.8984E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.4282E+00     0.0000E+00     0.0000E+00     0.5248E+01     0.1215E+01     0.3455E-02     0.2168E-01     0.0000E+00     0.0000E+00     0.3726E+02     0.7851E+01     0.3721E+02     0.1135E-01     0.1800E+01     0.2173E+00     0.1096E+01     0.6076E+02
   365    12    31  2018      63       1  m_3_63               0.1053E+01     0.4295E-01     0.1053E+01     0.1053E+01     0.3423E+03     0.8112E+03     0.0000E+00     0.0000E+00     0.5934E+01     0.1054E+01     0.4748E+03     0.0000E+00     0.1052E+02     0.1343E+01     0.1948E-03     0.6863E-02     0.1535E+01     0.0000E+00     0.1956E+03     0.7973E+01     0.1955E+03     0.9161E+00     0.4707E+02     0.5587E+01     0.1326E+01     0.3901E+02
   365    12    31  2018      64       1  t_1_64               0.6809E-02     0.2840E-02     0.6777E-02     0.6809E-02     0.2130E+01     0.2130E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5610E+01     0.7844E+00     0.1489E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2324E+02     0.9690E+01     0.2313E+02     0.5815E-02     0.2231E+01     0.3903E-01     0.7844E+00     0.2398E+02
   365    12    31  2018      65       1  t_1_65               0.1229E+00     0.4162E-01     0.1229E+00     0.1229E+00     0.1552E+01     0.1552E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.1105E+02     0.0000E+00     0.0000E+00     0.5182E+01     0.2897E+02     0.2945E-02     0.1485E+01     0.0000E+00     0.0000E+00     0.5613E+03     0.1901E+03     0.5613E+03     0.5516E-04     0.7115E+01     0.2876E-01     0.1475E+02     0.1400E+05
   365    12    31  2018      66       1  t_1_66               0.4162E-01     0.1229E-01     0.4162E-01     0.4162E-01     0.2438E+01     0.2438E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5181E+01     0.7442E+00     0.1634E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3154E+03     0.9315E+02     0.3154E+03     0.4240E-03     0.3027E+01     0.1772E-01     0.7442E+00     0.2126E+02
   365    12    31  2018      67       1  m_2_67               0.6070E+00     0.2504E-01     0.6068E+00     0.6070E+00     0.9416E+02     0.3929E+03     0.0000E+00     0.0000E+00     0.1423E+02     0.0000E+00     0.3129E+03     0.0000E+00     0.9543E+01     0.1109E+01     0.1405E-04     0.0000E+00     0.4203E+00     0.0000E+00     0.2000E+03     0.8252E+01     0.2000E+03     0.3678E+00     0.4303E+02     0.3997E+00     0.1109E+01     0.7035E+01
   365    12    31  2018      68       1  t_1_68               0.1943E+00     0.8446E-01     0.1942E+00     0.1943E+00     0.1920E+01     0.3067E+02     0.0000E+00     0.0000E+00     0.7737E+00     0.0000E+00     0.2952E+02     0.0000E+00     0.5517E+01     0.9085E+00     0.1000E-04     0.0000E+00     0.2161E+00     0.0000E+00     0.7334E+03     0.3187E+03     0.7328E+03     0.1403E-01     0.2016E+02     0.3507E-01     0.9085E+00     0.2476E+01
   365    12    31  2018      69       1  m_2_69               0.2596E+00     0.1232E-01     0.2596E+00     0.2596E+00     0.3716E+02     0.5332E+02     0.0000E+00     0.0000E+00     0.4120E+01     0.0000E+00     0.2028E+02     0.0000E+00     0.7560E+01     0.1074E+01     0.1000E-04     0.0000E+00     0.1836E+00     0.0000E+00     0.2332E+03     0.1106E+02     0.2332E+03     0.1657E-01     0.3069E+02     0.1486E+00     0.1074E+01     0.4468E+01
   365    12    31  2018      70       1  m_2_70               0.3668E+00     0.1632E-01     0.3668E+00     0.3668E+00     0.2629E+02     0.2629E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.2514E+02     0.0000E+00     0.0000E+00     0.7449E+01     0.3317E+02     0.1084E-02     0.1691E+01     0.0000E+00     0.0000E+00     0.3287E+03     0.1463E+02     0.3287E+03     0.1270E-02     0.1547E+02     0.1440E+00     0.1742E+02     0.1349E+05
   365    12    31  2018      71       1  t_1_71               0.1092E+00     0.1063E+00     0.1091E+00     0.1092E+00     0.1523E+01     0.1523E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.1711E+03     0.0000E+00     0.0000E+00     0.4948E+01     0.2241E+03     0.8208E-02     0.1175E+02     0.0000E+00     0.0000E+00     0.5210E+03     0.5074E+03     0.5208E+03     0.1375E-02     0.1149E+02     0.2800E-01     0.1129E+03     0.4115E+07
   365    12    31  2018      72       1  t_1_72               0.1418E-01     0.1274E-01     0.1415E-01     0.1630E-01     0.7720E+00     0.7720E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1846E+01     0.0000E+00     0.0000E+00     0.5287E+01     0.2249E+01     0.8697E-02     0.7769E-01     0.0000E+00     0.0000E+00     0.1335E+03     0.1200E+03     0.1333E+03     0.1499E-02     0.1905E+01     0.1406E-01     0.1463E+01     0.1695E+03
   365    12    31  2018      73       1  t_1_73               0.2819E-01     0.3363E-02     0.2819E-01     0.9332E-01     0.2014E+01     0.3195E+01     0.0000E+00     0.0000E+00     0.5701E-01     0.0000E+00     0.1238E+01     0.0000E+00     0.5260E+01     0.8872E+00     0.1000E-04     0.0000E+00     0.1049E+00     0.0000E+00     0.1742E+04     0.2078E+03     0.1742E+04     0.1614E-03     0.2546E+01     0.2154E-02     0.8872E+00     0.2270E+01
   365    12    31  2018      74       1  m_2_74               0.4415E+00     0.2967E-01     0.4414E+00     0.4415E+00     0.2918E+02     0.8311E+02     0.0000E+00     0.0000E+00     0.6721E+01     0.0000E+00     0.6066E+02     0.0000E+00     0.7828E+01     0.1129E+01     0.1000E-04     0.0000E+00     0.3007E+00     0.0000E+00     0.2915E+03     0.1959E+02     0.2915E+03     0.2830E-01     0.2455E+02     0.1968E+00     0.1129E+01     0.5031E+01
   365    12    31  2018      75       1  t_1_75               0.4380E-01     0.3687E-01     0.4379E-01     0.4380E-01     0.2188E+01     0.2188E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5994E+01     0.8198E+00     0.2713E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.1442E+03     0.1214E+03     0.1442E+03     0.6861E-03     0.5663E+01     0.4040E-01     0.8198E+00     0.1176E+02
   365    12    31  2018      76       1  m_2_76               0.3523E+00     0.9269E-01     0.3522E+00     0.3523E+00     0.5333E+02     0.5333E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.1198E+02     0.0000E+00     0.0000E+00     0.7500E+01     0.1332E+02     0.5590E-03     0.6452E+00     0.0000E+00     0.0000E+00     0.3162E+03     0.8319E+02     0.3161E+03     0.2650E-02     0.3881E+02     0.1487E+00     0.7206E+01     0.1321E+04
   365    12    31  2018      77       1  t_1_77               0.2481E-01     0.2461E-01     0.2480E-01     0.8491E-01     0.1062E+00     0.2003E+01     0.0000E+00     0.0000E+00     0.4952E-02     0.0000E+00     0.1901E+01     0.0000E+00     0.5245E+01     0.8774E+00     0.1000E-04     0.0000E+00     0.6319E-01     0.0000E+00     0.1698E+04     0.1684E+04     0.1697E+04     0.7127E-03     0.2219E+01     0.1950E-02     0.8774E+00     0.2222E+01
   365    12    31  2018      78       1  t_1_78               0.8237E-01     0.3958E-01     0.8236E-01     0.8237E-01     0.3072E+01     0.3072E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.1399E+03     0.0000E+00     0.0000E+00     0.5095E+01     0.8869E+02     0.1019E-01     0.4628E+01     0.0000E+00     0.0000E+00     0.3775E+03     0.1814E+03     0.3775E+03     0.1731E-02     0.6967E+01     0.2921E-01     0.4393E+02     0.4097E+06
   365    12    31  2018      79       1  m_1_79               0.4326E-01     0.2895E-01     0.4321E-01     0.4584E-01     0.8493E+00     0.1192E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3431E+00     0.0000E+00     0.5703E+01     0.9006E+00     0.1000E-04     0.0000E+00     0.3863E-02     0.0000E+00     0.3669E+03     0.2455E+03     0.3665E+03     0.1690E-02     0.4402E+01     0.1553E-01     0.9006E+00     0.2520E+01
   365    12    31  2018      80       1  t_2_80               0.1362E+00     0.2168E-01     0.1361E+00     0.1362E+00     0.1338E+02     0.1897E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5587E+01     0.0000E+00     0.6671E+01     0.9066E+00     0.6528E-04     0.0000E+00     0.4262E-01     0.0000E+00     0.1763E+03     0.2807E+02     0.1762E+03     0.1483E-01     0.7196E+01     0.1514E+00     0.9066E+00     0.7595E+01
   365    12    31  2018      81       1  m_3_81               0.3484E+00     0.8392E-02     0.3484E+00     0.3484E+00     0.3298E+02     0.3298E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.5307E+03     0.0000E+00     0.0000E+00     0.8863E+01     0.1387E+03     0.3486E-02     0.7244E+01     0.0000E+00     0.0000E+00     0.1950E+03     0.4697E+01     0.1950E+03     0.2569E-01     0.1306E+02     0.3846E+00     0.6693E+02     0.7455E+06
   365    12    31  2018      82       1  t_2_82               0.1780E+00     0.6777E-02     0.1780E+00     0.1780E+00     0.1593E+02     0.1593E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.6423E+02     0.0000E+00     0.0000E+00     0.5780E+01     0.5837E+02     0.2869E-02     0.3030E+01     0.0000E+00     0.0000E+00     0.2886E+03     0.1099E+02     0.2886E+03     0.1694E-02     0.6928E+01     0.1378E+00     0.2836E+02     0.7226E+05
   365    12    31  2018      83       1  t_1_83               0.2504E-01     0.1272E-01     0.2504E-01     0.2504E-01     0.5345E+01     0.5345E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.2471E-02     0.0000E+00     0.0000E+00     0.5191E+01     0.8079E+00     0.1316E-02     0.4246E-03     0.0000E+00     0.0000E+00     0.1076E+03     0.5468E+02     0.1076E+03     0.5015E-03     0.1931E+01     0.5271E-01     0.8068E+00     0.2190E+02
   365    12    31  2018      84       1  t_1_84               0.8677E-02     0.5637E-02     0.8673E-02     0.8677E-02     0.1196E+02     0.1196E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5380E+01     0.8304E+00     0.5000E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.3866E+02     0.2512E+02     0.3864E+02     0.2971E-02     0.2684E+01     0.5917E-01     0.8304E+00     0.1468E+02
   365    12    31  2018      85       1  t_1_85               0.7829E-01     0.4869E-01     0.7828E-01     0.9248E-01     0.5120E+01     0.5120E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.1139E+02     0.0000E+00     0.0000E+00     0.5720E+01     0.3077E+02     0.9659E-03     0.1572E+01     0.0000E+00     0.0000E+00     0.7637E+03     0.4749E+03     0.7636E+03     0.5068E-02     0.8062E+01     0.2462E-01     0.1482E+02     0.8683E+04
   365    12    31  2018      86       1  t_1_86               0.3640E-01     0.6580E-02     0.3638E-01     0.3640E-01     0.1058E+02     0.1058E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.1353E+03     0.0000E+00     0.0000E+00     0.5469E+01     0.1525E+02     0.8328E-02     0.7651E+00     0.0000E+00     0.0000E+00     0.5633E+02     0.1018E+02     0.5630E+02     0.9561E-02     0.2102E+01     0.1221E+00     0.7740E+01     0.5186E+04
   365    12    31  2018      87       1  t_1_87               0.1253E-01     0.3755E-02     0.1253E-01     0.1253E-01     0.1236E+02     0.1236E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.2332E+02     0.0000E+00     0.0000E+00     0.4924E+01     0.7609E+01     0.2316E-01     0.3637E+00     0.0000E+00     0.0000E+00     0.5395E+02     0.1616E+02     0.5391E+02     0.7271E-02     0.3101E+01     0.6061E-01     0.3763E+01     0.1799E+04
   365    12    31  2018      88       1  t_1_88               0.2537E-01     0.1764E-01     0.2536E-01     0.2537E-01     0.4952E+01     0.4952E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.1350E+00     0.0000E+00     0.0000E+00     0.5156E+01     0.8571E+00     0.1524E-02     0.4559E-02     0.0000E+00     0.0000E+00     0.1107E+03     0.7693E+02     0.1106E+03     0.2757E-02     0.2244E+01     0.4966E-01     0.8146E+00     0.2381E+02
   365    12    31  2018      89       1  t_1_89               0.2251E-02     0.1612E-02     0.2243E-02     0.4523E-02     0.2514E+01     0.2514E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5319E+01     0.9334E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.4771E+02     0.3416E+02     0.4754E+02     0.3757E-02     0.5942E+00     0.1216E-01     0.9334E+00     0.2501E+01
   365    12    31  2018      90       1  m_2_90               0.1387E+00     0.7036E-03     0.1387E+00     0.1387E+00     0.2632E+02     0.2632E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.7044E-01     0.0000E+00     0.0000E+00     0.6803E+01     0.9601E+00     0.8940E-03     0.5870E-03     0.0000E+00     0.0000E+00     0.1521E+03     0.7714E+00     0.1520E+03     0.2907E-01     0.8591E+01     0.1865E+00     0.9582E+00     0.3145E+02
   365    12    31  2018      91       1  m_2_91               0.6049E-02     0.3706E-02     0.5877E-02     0.6049E-02     0.9218E+01     0.9218E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9672E+01     0.1087E+01     0.5106E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.1886E+01     0.1155E+01     0.1832E+01     0.9400E-01     0.1832E+01     0.4047E-01     0.1087E+01     0.4159E+02
   365    12    31  2018      92       1  t_1_92               0.5699E-02     0.3105E-02     0.5695E-02     0.5699E-02     0.1021E+02     0.1021E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.4858E-03     0.0000E+00     0.0000E+00     0.4921E+01     0.7933E+00     0.2442E-02     0.2324E-03     0.0000E+00     0.0000E+00     0.2975E+02     0.1621E+02     0.2973E+02     0.2859E-02     0.2114E+01     0.5044E-01     0.7927E+00     0.2748E+02
   365    12    31  2018      93       1  t_2_93               0.1711E+00     0.9260E-02     0.1711E+00     0.1711E+00     0.1526E+02     0.1526E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.1485E+03     0.0000E+00     0.0000E+00     0.5732E+01     0.8497E+02     0.3379E-02     0.4429E+01     0.0000E+00     0.0000E+00     0.2831E+03     0.1532E+02     0.2831E+03     0.1314E-02     0.6150E+01     0.1345E+00     0.4101E+02     0.1997E+06
   365    12    31  2018      94       1  t_1_94               0.5922E-01     0.1878E-01     0.5922E-01     0.1131E+00     0.1396E+01     0.1396E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.3556E+02     0.0000E+00     0.0000E+00     0.4759E+01     0.6277E+02     0.4077E-02     0.3261E+01     0.0000E+00     0.0000E+00     0.1155E+04     0.3661E+03     0.1155E+04     0.8646E-04     0.3262E+01     0.1302E-01     0.3005E+02     0.9751E+05
   365    12    31  2018      95       1  t_2_95               0.9660E-01     0.1349E-01     0.9659E-01     0.9660E-01     0.1185E+02     0.1533E+02     0.0000E+00     0.0000E+00     0.4433E+00     0.0000E+00     0.3929E+01     0.0000E+00     0.5881E+01     0.8338E+00     0.1000E-04     0.0000E+00     0.8073E-01     0.0000E+00     0.1836E+03     0.2563E+02     0.1835E+03     0.8615E-02     0.7603E+01     0.1179E+00     0.8338E+00     0.2281E+01
   365    12    31  2018      96       1  t_1_96               0.2962E-01     0.2839E-01     0.2945E-01     0.3832E-01     0.4839E+01     0.4839E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.2004E+01     0.0000E+00     0.0000E+00     0.5490E+01     0.1217E+01     0.1602E-03     0.1591E-01     0.0000E+00     0.0000E+00     0.3261E+03     0.3126E+03     0.3243E+03     0.2584E-01     0.3352E+01     0.2197E-01     0.1039E+01     0.1245E+02
   365    12    31  2018      97       1  t_1_97               0.7710E-01     0.2571E-03     0.7710E-01     0.8872E-01     0.1818E+01     0.1818E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.4182E+02     0.0000E+00     0.0000E+00     0.5350E+01     0.4952E+02     0.3677E-02     0.2565E+01     0.0000E+00     0.0000E+00     0.7268E+03     0.2423E+01     0.7268E+03     0.5744E-03     0.2733E+01     0.2484E-01     0.2422E+02     0.5376E+05
   365    12    31  2018      98       1  t_1_98               0.3712E-01     0.7335E-03     0.3712E-01     0.3712E-01     0.1056E+02     0.1056E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.2902E+01     0.0000E+00     0.0000E+00     0.5458E+01     0.9199E+01     0.5372E-02     0.4469E+00     0.0000E+00     0.0000E+00     0.5737E+02     0.1134E+01     0.5737E+02     0.7203E-03     0.2177E+01     0.1223E+00     0.4775E+01     0.1445E+04
   365    12    31  2018      99       1  m_3_99               0.3757E+00     0.2058E-01     0.3757E+00     0.3757E+00     0.4491E+02     0.4491E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1190E+02     0.1211E+01     0.2388E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.7424E+02     0.4066E+01     0.7424E+02     0.6603E-01     0.1744E+02     0.4425E+00     0.1211E+01     0.4187E+02
